Word/Phrase,Effort Score,Hits,Grid Name,Actual Position X,Actual Position Y,XY,Path,Cell Type,count
nonagon,4.26,4,21 SHAPES expanded,137.14,540.0,"(3, 1)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
pyramid,4.26,4,21 SHAPES expanded,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
hexagon,4.26,4,21 SHAPES expanded,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
octagon,4.26,4,21 SHAPES expanded,960.0,324.0,"(2, 4)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
oval,4.26,4,21 SHAPES expanded,685.71,540.0,"(3, 3)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,2
heptagon,4.26,4,21 SHAPES expanded,685.71,324.0,"(2, 3)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
trapezoid,4.26,4,21 SHAPES expanded,960.0,540.0,"(3, 4)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
decagon,4.26,4,21 SHAPES expanded,411.43,540.0,"(3, 2)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
3D,4.26,4,21 SHAPES expanded,137.14,972.0,"(5, 1)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
2D,4.26,4,21 SHAPES expanded,137.14,1188.0,"(6, 1)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
corner,4.26,4,21 SHAPES expanded,411.43,972.0,"(5, 2)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
round,4.26,4,21 SHAPES expanded,411.43,1188.0,"(6, 2)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,2
side,4.26,4,21 SHAPES expanded,685.71,972.0,"(5, 3)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
semi,4.26,4,21 SHAPES expanded,685.71,1188.0,"(6, 3)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
cylinder,4.26,4,21 SHAPES expanded,960.0,972.0,"(5, 4)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 21 SHAPES core -> 21 SHAPES expanded,Regular,1
87,5.26,5,22 NUMBERS expanded 81-100,137.14,1188.0,"(6, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
92,5.26,5,22 NUMBERS expanded 81-100,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
86,5.26,5,22 NUMBERS expanded 81-100,137.14,972.0,"(5, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
81,5.26,5,22 NUMBERS expanded 81-100,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,2
82,5.26,5,22 NUMBERS expanded 81-100,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
91,5.26,5,22 NUMBERS expanded 81-100,411.43,540.0,"(3, 2)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
100,5.26,5,22 NUMBERS expanded 81-100,685.71,972.0,"(5, 3)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
88,5.26,5,22 NUMBERS expanded 81-100,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
85,5.26,5,22 NUMBERS expanded 81-100,137.14,756.0,"(4, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
90,5.26,5,22 NUMBERS expanded 81-100,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
96,5.26,5,22 NUMBERS expanded 81-100,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
99,5.26,5,22 NUMBERS expanded 81-100,685.71,756.0,"(4, 3)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 18a SPELLING keyboards index -> 22 NUMBERS expanded 1-20 -> 22 NUMBERS expanded 81-100,Regular,1
yes,2.26,2,17a MESSAGES index,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 17a MESSAGES index,Regular,2
what's,2.26,2,17a MESSAGES index,411.43,540.0,"(3, 2)",01 CORE pg1 TEEN -> 17a MESSAGES index,Regular,9
no,2.26,2,17a MESSAGES index,960.0,324.0,"(2, 4)",01 CORE pg1 TEEN -> 17a MESSAGES index,Regular,4
something,2.26,2,17a MESSAGES index,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 17a MESSAGES index,Regular,3
That's,2.26,2,17a MESSAGES index,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 17a MESSAGES index,Regular,3
trainer,3.26,3,15i TOPICS Clothes pg1,960.0,108.0,"(1, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
sock,3.26,3,15i TOPICS Clothes pg1,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
t-shirt,3.26,3,15i TOPICS Clothes pg1,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
top,3.26,3,15i TOPICS Clothes pg1,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,2
shoe,3.26,3,15i TOPICS Clothes pg1,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,2
shirt,3.26,3,15i TOPICS Clothes pg1,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
pants,3.26,3,15i TOPICS Clothes pg1,137.14,756.0,"(4, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,6
jacket,3.26,3,15i TOPICS Clothes pg1,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,2
leggings,3.26,3,15i TOPICS Clothes pg1,960.0,540.0,"(3, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
vest,3.26,3,15i TOPICS Clothes pg1,685.71,756.0,"(4, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
pyjamas,3.26,3,15i TOPICS Clothes pg1,137.14,972.0,"(5, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
slipper,3.26,3,15i TOPICS Clothes pg1,685.71,972.0,"(5, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
nappy,3.26,3,15i TOPICS Clothes pg1,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
underwear,3.26,3,15i TOPICS Clothes pg1,960.0,756.0,"(4, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
shorts,3.26,3,15i TOPICS Clothes pg1,411.43,540.0,"(3, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
skirt,3.26,3,15i TOPICS Clothes pg1,685.71,324.0,"(2, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
jeans,3.26,3,15i TOPICS Clothes pg1,685.71,540.0,"(3, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15i TOPICS Clothes pg1,Regular,1
tomato,4.26,4,15d TOPICS Food Salad,137.14,540.0,"(3, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,3
salad,4.26,4,15d TOPICS Food Salad,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,4
celery,4.26,4,15d TOPICS Food Salad,960.0,108.0,"(1, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,1
radish,4.26,4,15d TOPICS Food Salad,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,1
spinach,4.26,4,15d TOPICS Food Salad,685.71,756.0,"(4, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,2
olives,4.26,4,15d TOPICS Food Salad,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,1
cabbage,4.26,4,15d TOPICS Food Salad,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,2
beetroot,4.26,4,15d TOPICS Food Salad,137.14,756.0,"(4, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,1
avocado,4.26,4,15d TOPICS Food Salad,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,1
cucumber,4.26,4,15d TOPICS Food Salad,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,1
lettuce,4.26,4,15d TOPICS Food Salad,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,1
vinegar,4.26,4,15d TOPICS Food Salad,685.71,1188.0,"(6, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,2
oil,4.26,4,15d TOPICS Food Salad,411.43,1188.0,"(6, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,2
pepper,4.26,4,15d TOPICS Food Salad,411.43,540.0,"(3, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15d TOPICS Food Index -> 15d TOPICS Food Salad,Regular,3
Christmas,4.26,4,15n TOPICS Celebration Christmas,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,5
angel,4.26,4,15n TOPICS Celebration Christmas,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,2
Boxing,4.26,4,15n TOPICS Celebration Christmas,960.0,972.0,"(5, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
Father,4.26,4,15n TOPICS Celebration Christmas,137.14,324.0,"(2, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
reindeer,4.26,4,15n TOPICS Celebration Christmas,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
rudolph,4.26,4,15n TOPICS Celebration Christmas,685.71,324.0,"(2, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
sleigh,4.26,4,15n TOPICS Celebration Christmas,960.0,324.0,"(2, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
bauble,4.26,4,15n TOPICS Celebration Christmas,685.71,540.0,"(3, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
mistletoe,4.26,4,15n TOPICS Celebration Christmas,960.0,540.0,"(3, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
advent,4.26,4,15n TOPICS Celebration Christmas,137.14,972.0,"(5, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
carol,4.26,4,15n TOPICS Celebration Christmas,411.43,540.0,"(3, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
Santa's,4.26,4,15n TOPICS Celebration Christmas,137.14,540.0,"(3, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
cracker,4.26,4,15n TOPICS Celebration Christmas,685.71,756.0,"(4, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,2
tinsel,4.26,4,15n TOPICS Celebration Christmas,960.0,756.0,"(4, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
fairy,4.26,4,15n TOPICS Celebration Christmas,960.0,108.0,"(1, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Christmas,Regular,1
kiss,3.26,3,07x DAILY LIFE dating core TEEN,411.43,1188.0,"(6, 2)",01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE dating core TEEN,Regular,5
call,3.26,3,07x DAILY LIFE dating core TEEN,685.71,1188.0,"(6, 3)",01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE dating core TEEN,Regular,8
chat,3.26,3,07x DAILY LIFE dating core TEEN,411.43,972.0,"(5, 2)",01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE dating core TEEN,Regular,7
ice,3.26,3,15e TOPICS Drinks TEEN,685.71,972.0,"(5, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,6
herbal,3.26,3,15e TOPICS Drinks TEEN,685.71,756.0,"(4, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
juice,3.26,3,15e TOPICS Drinks TEEN,960.0,108.0,"(1, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,4
milkshake,3.26,3,15e TOPICS Drinks TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
smoothie,3.26,3,15e TOPICS Drinks TEEN,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
milk,3.26,3,15e TOPICS Drinks TEEN,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,5
squash,3.26,3,15e TOPICS Drinks TEEN,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,4
coke,3.26,3,15e TOPICS Drinks TEEN,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
lemonade,3.26,3,15e TOPICS Drinks TEEN,685.71,324.0,"(2, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
beer,3.26,3,15e TOPICS Drinks TEEN,137.14,1188.0,"(6, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
wine,3.26,3,15e TOPICS Drinks TEEN,411.43,1188.0,"(6, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
tea,3.26,3,15e TOPICS Drinks TEEN,137.14,756.0,"(4, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,5
coffee,3.26,3,15e TOPICS Drinks TEEN,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,3
straw,3.26,3,15e TOPICS Drinks TEEN,411.43,972.0,"(5, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15e TOPICS Drinks TEEN,Regular,2
noughts,4.26,4,15b TOPICS Toys and Games pg2,960.0,108.0,"(1, 4)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,1
dominoes,4.26,4,15b TOPICS Toys and Games pg2,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,1
connect,4.26,4,15b TOPICS Toys and Games pg2,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,1
board,4.26,4,15b TOPICS Toys and Games pg2,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,1
bingo,4.26,4,15b TOPICS Toys and Games pg2,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,1
snakes,4.26,4,15b TOPICS Toys and Games pg2,411.43,108.0,"(1, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,1
hide,4.26,4,15b TOPICS Toys and Games pg2,137.14,324.0,"(2, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,3
chase,4.26,4,15b TOPICS Toys and Games pg2,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15b TOPICS Toys and Games pg1 -> 15b TOPICS Toys and Games pg2,Regular,1
dolly,9.26,9,08p PLAY pretending expanded,137.14,756.0,"(4, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08p PLAY pretending core -> 08p PLAY pretending expanded,Regular,1
teddy,9.26,9,08p PLAY pretending expanded,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08p PLAY pretending core -> 08p PLAY pretending expanded,Regular,3
balance,3.26,3,07x DAILY LIFE banking core TEEN,137.14,1188.0,"(6, 1)",01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE banking core TEEN,Regular,3
account,3.26,3,07x DAILY LIFE banking core TEEN,411.43,972.0,"(5, 2)",01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE banking core TEEN,Regular,3
withdraw,3.26,3,07x DAILY LIFE banking core TEEN,411.43,1188.0,"(6, 2)",01 CORE pg1 TEEN -> 07a DAILY LIFE activity index TEEN -> 07x DAILY LIFE banking core TEEN,Regular,2
stop,5.26,5,16e SCHOOL Stories Core,411.43,324.0,"(2, 2)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 16 EDUCATION Index pg 1 TEEN -> 16 SCHOOL Core Index pg1 -> 16e SCHOOL Stories Core,Regular,1
like,5.26,5,16e SCHOOL Stories Core,685.71,324.0,"(2, 3)",01 CORE pg1 TEEN -> 01 CORE pg2 TEEN -> 16 EDUCATION Index pg 1 TEEN -> 16 SCHOOL Core Index pg1 -> 16e SCHOOL Stories Core,Regular,1
row,9.26,9,08b PLAY singing expanded,411.43,756.0,"(4, 2)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08b PLAY singing core -> 08b PLAY singing expanded,Regular,2
twinkle,9.26,9,08b PLAY singing expanded,137.14,756.0,"(4, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08b PLAY singing core -> 08b PLAY singing expanded,Regular,1
Old,9.26,9,08b PLAY singing expanded,960.0,756.0,"(4, 4)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08b PLAY singing core -> 08b PLAY singing expanded,Regular,2
sing,9.26,9,08b PLAY singing expanded,137.14,972.0,"(5, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08b PLAY singing core -> 08b PLAY singing expanded,Regular,5
quiet,9.26,9,08b PLAY singing expanded,960.0,972.0,"(5, 4)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08b PLAY singing core -> 08b PLAY singing expanded,Regular,6
loud,9.26,9,08b PLAY singing expanded,685.71,972.0,"(5, 3)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08b PLAY singing core -> 08b PLAY singing expanded,Regular,6
please,3.26,3,17f MESSAGES fix,960.0,108.0,"(1, 4)",01 CORE pg1 TEEN -> 17a MESSAGES index -> 17f MESSAGES fix,Regular,6
let,3.26,3,17f MESSAGES fix,960.0,972.0,"(5, 4)",01 CORE pg1 TEEN -> 17a MESSAGES index -> 17f MESSAGES fix,Regular,5
the,3.26,3,17f MESSAGES fix,685.71,108.0,"(1, 3)",01 CORE pg1 TEEN -> 17a MESSAGES index -> 17f MESSAGES fix,Regular,6
start,3.26,3,17f MESSAGES fix,685.71,540.0,"(3, 3)",01 CORE pg1 TEEN -> 17a MESSAGES index -> 17f MESSAGES fix,Regular,4
try,3.26,3,17f MESSAGES fix,411.43,540.0,"(3, 2)",01 CORE pg1 TEEN -> 17a MESSAGES index -> 17f MESSAGES fix,Regular,3
other,4.26,4,02f PEOPLE other,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 02a PEOPLE pg1 -> 02b PEOPLE pg2 -> 02f PEOPLE other,Regular,2
nose,8.26,8,08k PLAY Mr Potato core,137.14,972.0,"(5, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08k PLAY Mr Potato core,Regular,5
mouth,8.26,8,08k PLAY Mr Potato core,137.14,1188.0,"(6, 1)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08k PLAY Mr Potato core,Regular,3
eyes,8.26,8,08k PLAY Mr Potato core,685.71,1188.0,"(6, 3)",01 CORE pg1 TEEN -> 19 MAGIC WAND TEEN -> 19 MAGIC WAND access settings -> 00 Choose Version -> 00 Child vocabulary -> 01 CORE pg1 -> 08a PLAY activity index -> 08k PLAY Mr Potato core,Regular,4
Easter,4.26,4,15n TOPICS Celebration Easter,137.14,108.0,"(1, 1)",01 CORE pg1 TEEN -> 15aa TOPICS index pg1 TEEN -> 15n TOPICS Celebration pg1 -> 15n TOPICS Celebration Easter,Regular,2
